"sim","n_m1","n_0","n_p1","cov.sim.index","beta_cov_sim","beta_cov_proxy_sim","gamma_shape_sim","gamma_scale_sim","vonMises_kappa_sim","beta_cov_est","beta_cov_SE","beta_cov_95LCI","beta_cov_95UCI","beta_cov_in_95CI","beta_cov_est_new","beta_cov_SE_new","beta_cov_95LCI_new","beta_cov_95UCI_new","beta_cov_in_95CI_new","beta_cov_proxy_est_new","beta_cov_proxy_SE_new","beta_cov_proxy_95LCI_new","beta_cov_proxy_95UCI_new","beta_cov_proxy_in_95CI_new","gamma_shape_est","gamma_scale_est","vonMises_kappa_est","converg_mess_baseline","converg_mess_new","AICc_baseline","AICc_new","beta_sim_factor","proxy_factor","gamma_shape_est_new","gamma_scale_est_new","vonMises_kappa_est_new","deltaAICc"
33,15,10,5,33,0.5,1,1,1,1,0.113188507940297,0.148495005253573,-0.177856354240792,0.404233370121386,FALSE,0.397505433467317,0.112427187651243,0.177152194787755,0.61785867214688,TRUE,0.88175821124797,0.137422250552678,0.612415549490281,1.15110087300566,TRUE,1.00028259436942,0.952930567754453,0.950426015551651,0,0,67367.793784727,67339.2898597264,"0.5 1","-1: 15, 0: 10, +1: 5",1.0005290275925,0.953819936405052,0.949902683974913,28.5039250006521
34,15,10,5,34,0.5,1,1,1,1,0.287913625069169,0.164333609001476,-0.0341743300232101,0.610001580161549,TRUE,0.634892472911425,0.116912089696014,0.405748987749921,0.86403595807293,TRUE,1.01184942722123,0.143732607856127,0.7301386924192,1.29356016202325,TRUE,0.997776544361579,1.00863848690606,0.95560682577105,0,0,67357.0768748357,67324.8162863341,"0.5 1","-1: 15, 0: 10, +1: 5",0.998851618495004,1.00702652974648,0.956797816878318,32.2605885015801
35,15,10,5,35,0.5,1,1,1,1,0.139315788139307,0.177625587138843,-0.208823965385607,0.487455541664221,FALSE,0.529478869103154,0.117824713497166,0.298546674159959,0.760411064046349,TRUE,1.11980691870892,0.146900004851024,0.831888199872155,1.40772563754569,TRUE,1.0463740067645,0.939178944483735,1.01316110333924,0,0,67357.3113907563,67321.0905063046,"0.5 1","-1: 15, 0: 10, +1: 5",1.04634072101885,0.93998544172424,1.01371724030276,36.2208844517154
36,15,10,5,36,0.5,1,1,1,1,0.198261956397549,0.163279565932403,-0.121760112241294,0.518284025036392,TRUE,0.492093985093133,0.125758374018273,0.245612101263001,0.738575868923265,TRUE,0.853959794214641,0.155816104665178,0.548565840859568,1.15935374756971,TRUE,1.01416411113314,0.971918870742588,0.979644059647827,0,0,67361.1302144544,67342.6964453259,"0.5 1","-1: 15, 0: 10, +1: 5",1.01370482606122,0.972740436637508,0.979889430534448,18.4337691284891
37,15,10,5,37,0.5,1,1,1,1,0.261497535256448,0.178665716521837,-0.0886808343983949,0.611675904911291,TRUE,0.642180348785454,0.10929494646087,0.427966190029915,0.856394507540993,TRUE,1.14319371772,0.134990940014047,0.878616337053257,1.40777109838673,TRUE,1.03287690069289,0.970910278199678,0.966379656252854,0,0,67341.5716788028,67301.2939610532,"0.5 1","-1: 15, 0: 10, +1: 5",1.03393635867712,0.969898900477313,0.966154081939846,40.2777177496318
38,15,10,5,38,0.5,1,1,1,1,0.250440809271718,0.173658678599995,-0.0899239463870891,0.590805564930526,TRUE,0.575871372810708,0.126850919853595,0.327248138491885,0.824494607129532,TRUE,0.984190754929086,0.15816467814802,0.674193682132598,1.29418782772557,TRUE,1.02162476204813,1.00552773637418,0.939427950653194,0,0,67347.6827566368,67324.3454395819,"0.5 1","-1: 15, 0: 10, +1: 5",1.0221532167919,1.00452470177016,0.939718855743127,23.3373170549166
39,15,10,5,39,0.5,1,1,1,1,-0.0452287023056286,0.198268815641914,-0.433828440221192,0.343371035609935,FALSE,0.396471815148273,0.11167173587736,0.177599234737578,0.615344395558968,TRUE,1.27955661468985,0.135317299016754,1.01433958213178,1.54477364724793,FALSE,1.00161192161043,1.01457867017855,0.933899167202102,0,0,67333.8038301626,67290.2563614501,"0.5 1","-1: 15, 0: 10, +1: 5",1.00156954071662,1.01556084503558,0.935171554376067,43.5474687124806
40,15,10,5,40,0.5,1,1,1,1,0.141645332206138,0.183712688616812,-0.218424920985835,0.501715585398111,TRUE,0.484018017656219,0.123982986343688,0.241015829726869,0.727020205585569,TRUE,1.03719856260846,0.151445709034493,0.740370427287719,1.33402669792919,TRUE,1.01119436180999,1.00962062009954,1.01361112750385,0,0,67347.2031314845,67321.1207226699,"0.5 1","-1: 15, 0: 10, +1: 5",1.0109225123757,1.01135746525674,1.01550916844067,26.0824088145746
41,15,10,5,41,0.5,1,1,1,1,0.141530477775872,0.185456599685248,-0.221957778302476,0.50501873385422,TRUE,0.502643348267554,0.111388051160885,0.284326779684114,0.720959916850994,TRUE,1.15317582963975,0.138927399092504,0.880883130952617,1.42546852832688,TRUE,1.00135247236101,1.01612768553937,0.981248401473759,0,0,67346.7035364302,67310.1755917263,"0.5 1","-1: 15, 0: 10, +1: 5",1.00237251389802,1.0149446798816,0.979999182288361,36.5279447038483
42,15,10,5,42,0.5,1,1,1,1,-0.0224114002728378,0.159738168665502,-0.335492457813607,0.290669657267931,FALSE,0.286775709092912,0.113488231608588,0.0643428624709388,0.509208555714885,TRUE,0.92361869305517,0.139494447161731,0.650214600574852,1.19702278553549,TRUE,1.01469612673496,0.979680079943034,1.00558438832599,0,0,67363.736831201,67337.6001686129,"0.5 1","-1: 15, 0: 10, +1: 5",1.01546885571225,0.979549621930884,1.00508681045684,26.1366625881055
43,15,10,5,43,0.5,1,1,1,1,0.248757259629335,0.178740099988062,-0.101566898940354,0.599081418199023,TRUE,0.583551051743257,0.108603257851696,0.370692577750217,0.796409525736297,TRUE,1.05668012913134,0.132905263581815,0.796190599155177,1.3171696591075,TRUE,0.988010436929663,1.01722461808537,0.98631010492445,0,0,67343.9098937449,67311.4414218703,"0.5 1","-1: 15, 0: 10, +1: 5",0.987700239559112,1.01597243857781,0.986209137797029,32.4684718746139
44,15,10,5,44,0.5,1,1,1,1,0.0150080850411299,0.198660018864708,-0.374358397101745,0.404374567184005,FALSE,0.460103422490421,0.112884801413427,0.238853277318149,0.681353567662693,TRUE,1.3016509850692,0.138374852497208,1.03044125780863,1.57286071232977,FALSE,0.987596616239811,1.01017030774401,1.01094959440774,0,0,67336.2142469921,67291.5296453275,"0.5 1","-1: 15, 0: 10, +1: 5",0.987825846285813,1.01040815589697,1.01208284333713,44.6846016645868
45,15,10,5,45,0.5,1,1,1,1,-0.0387831533344435,0.181840421537283,-0.395183830481099,0.317617523812212,FALSE,0.35376619246312,0.113742347996936,0.130835286872104,0.576697098054136,TRUE,1.13129472289511,0.140506308040512,0.855907419535017,1.4066820262552,TRUE,0.968542330807977,1.01625682355287,0.989671655925491,0,0,67351.8382998924,67315.9351942743,"0.5 1","-1: 15, 0: 10, +1: 5",0.968871223937253,1.01766049555413,0.990633328449272,35.903105618112
46,15,10,5,46,0.5,1,1,1,1,0.0657766290390194,0.188937384787834,-0.304533840478322,0.436087098556361,FALSE,0.41549970010183,0.135005217820892,0.150894335447897,0.680105064755763,TRUE,1.04515642666029,0.165233453410793,0.721304808933958,1.36900804438662,TRUE,1.00741447705453,0.989445696231712,1.06879190838401,0,0,67346.6748167313,67323.2023784867,"0.5 1","-1: 15, 0: 10, +1: 5",1.00789929296454,0.989136538760809,1.06888199225327,23.4724382446293
47,15,10,5,47,0.5,1,1,1,1,0.226490123816399,0.151052417792197,-0.0695671748340051,0.522547422466802,TRUE,0.49870292223431,0.108455555637515,0.286133939261501,0.711271905207118,TRUE,0.841828473154988,0.134099356211359,0.578998564630717,1.10465838167926,TRUE,1.06967746846829,0.955883255575145,1.00711943709872,0,0,67359.634459783,67335.7646282203,"0.5 1","-1: 15, 0: 10, +1: 5",1.0694162337568,0.956852106624024,1.00641948432861,23.8698315627698
48,15,10,5,48,0.5,1,1,1,1,0.326096051197183,0.165039962431243,0.00262366882210319,0.649568433572263,TRUE,0.654022515215677,0.113732893256302,0.431110140575785,0.876934889855568,TRUE,1.00742285455367,0.139363263024731,0.734275878257211,1.28056983085012,TRUE,1.00874730657199,0.993295521688021,1.03279354544718,0,0,67353.5428839635,67319.6282010069,"0.5 1","-1: 15, 0: 10, +1: 5",1.01001270866598,0.992541271135404,1.03402601445699,33.9146829566307
49,15,10,5,49,0.5,1,1,1,1,0.187814579317828,0.177019432112602,-0.159137132186606,0.534766290822262,TRUE,0.512089865378891,0.120049665442246,0.276796844756007,0.747382886001775,TRUE,1.01349539556435,0.148109233556308,0.723206632016158,1.30378415911255,TRUE,0.942578595213683,1.056980984262,1.02616003664182,0,0,67349.0655137638,67322.765803188,"0.5 1","-1: 15, 0: 10, +1: 5",0.942232214080084,1.05665061943678,1.02680818805808,26.2997105758695
50,15,10,5,50,0.5,1,1,1,1,0.0527446862031346,0.14407951223089,-0.229645968679508,0.335135341085778,FALSE,0.326304126131571,0.111086814874123,0.108577969821022,0.544030282442121,TRUE,0.778663634354308,0.134256099742707,0.515526514153784,1.04180075455483,TRUE,1.01177726833442,0.964157763540852,1.00999600583461,0,0,67369.34086901,67347.4066067173,"0.5 1","-1: 15, 0: 10, +1: 5",1.01251122234361,0.963251786201534,1.0101643292853,21.9342622927506
51,15,10,5,51,0.5,1,1,1,1,0.300675030655903,0.159572393498057,-0.0120811135271419,0.613431174838949,TRUE,0.635355092532085,0.111657138248746,0.416511122947734,0.854199062116437,TRUE,1.01922144873751,0.139917924235047,0.744987356445218,1.29345554102981,TRUE,0.99701864524069,0.983685626332031,0.878363417524426,0,0,67353.1006193301,67317.8923230274,"0.5 1","-1: 15, 0: 10, +1: 5",0.99766340880018,0.983784169993997,0.880525259644426,35.2082963026623
52,15,10,5,52,0.5,1,1,1,1,0.38230780433845,0.155135373328992,0.0782480598854511,0.68636754879145,TRUE,0.665660561552143,0.119144978327341,0.43214069509175,0.899180428012536,TRUE,0.823553722728521,0.145473684268462,0.538430540863985,1.10867690459306,TRUE,1.04012012359424,0.967655825614881,1.01462638470244,0,0,67357.3095318942,67336.1174663055,"0.5 1","-1: 15, 0: 10, +1: 5",1.03990498971461,0.968200348251623,1.01519262663908,21.192065588737
53,15,10,5,53,0.5,1,1,1,1,0.158269073065011,0.167437114695287,-0.169901641413054,0.486439787543077,FALSE,0.488365619036715,0.114681428177339,0.263594150113514,0.713137087959915,TRUE,1.00592073528586,0.139422581964624,0.732657496003617,1.27918397456811,TRUE,1.00339110866451,1.01076362102987,1.06535686002642,0,0,67357.3036017568,67327.5636406118,"0.5 1","-1: 15, 0: 10, +1: 5",1.00327146533939,1.01216647540486,1.06660653538958,29.7399611449655
54,15,10,5,54,0.5,1,1,1,1,0.230251718485955,0.196390973153086,-0.154667515782865,0.615170952754776,TRUE,0.630172187941072,0.124076217219663,0.386987270852564,0.87335710502958,TRUE,1.14952065582686,0.151996786779747,0.851612427972744,1.44742888368098,TRUE,0.999341914661181,0.991275513167071,1.00698481178876,0,0,67336.7355616156,67306.4379634941,"0.5 1","-1: 15, 0: 10, +1: 5",1.00030096613647,0.989730728166144,1.00792633121665,30.2975981215423
55,15,10,5,55,0.5,1,1,1,1,0.261950555475723,0.169336024192062,-0.0699419532259209,0.593843064177368,TRUE,0.617434089618243,0.115664171982094,0.390736478231691,0.844131701004794,TRUE,1.05284160476552,0.142406439081107,0.773730112999957,1.33195309653109,TRUE,1.00637897449592,0.966673461414385,0.965913396648028,0,0,67354.316812045,67319.6355917026,"0.5 1","-1: 15, 0: 10, +1: 5",1.00669510970332,0.968998527818341,0.966156204418733,34.6812203424488
56,15,10,5,56,0.5,1,1,1,1,0.160912345010292,0.176346204957169,-0.184719865516078,0.506544555536663,TRUE,0.545757706990411,0.112788453601683,0.324696400059146,0.766819013921677,TRUE,1.08612148670882,0.139619046235139,0.812473184532113,1.35976978888552,TRUE,1.00505964076654,1.01191508073202,1.02514984418169,0,0,67351.6317956857,67317.9321207865,"0.5 1","-1: 15, 0: 10, +1: 5",1.00618630822681,1.01042451097198,1.02511937329188,33.6996748992824
57,15,10,5,57,0.5,1,1,1,1,0.040798312070825,0.189535353720251,-0.330684155017927,0.412280779159578,FALSE,0.429139928951149,0.125383474049456,0.183392835557703,0.674887022344595,TRUE,1.12976541502779,0.157078714924901,0.821896791037147,1.43763403901843,TRUE,1.0116394953113,0.996294095107564,0.941968234161017,0,0,67346.203152734,67317.2989790937,"0.5 1","-1: 15, 0: 10, +1: 5",1.01104930047212,0.997039815059045,0.941763752424081,28.9041736403015
58,15,10,5,58,0.5,1,1,1,1,0.0246504020447346,0.183617723410066,-0.335233722762232,0.384534526851701,FALSE,0.367896474646466,0.118309131033421,0.136014838778731,0.5997781105142,TRUE,1.06175162450153,0.143959525164517,0.779596139947585,1.34390710905547,TRUE,0.977220895187503,0.980887049802855,0.995431670111781,0,0,67349.3382910653,67321.356701222,"0.5 1","-1: 15, 0: 10, +1: 5",0.977661385951754,0.978821894374768,0.995218415120672,27.9815898433008
59,15,10,5,59,0.5,1,1,1,1,0.16794076188468,0.17342094947566,-0.171958053252353,0.507839577021714,TRUE,0.557326882004665,0.11383797230282,0.33420855621807,0.780445207791261,TRUE,1.14725253239406,0.138458770242302,0.875878329375447,1.41862673541268,TRUE,1.00671138325869,1.02589912115231,1.02394993605056,0,0,67353.3143487773,67309.5755740839,"0.5 1","-1: 15, 0: 10, +1: 5",1.00734550147138,1.02730180993591,1.02414181320947,43.7387746933964
60,15,10,5,60,0.5,1,1,1,1,0.0699278308870648,0.16374003268919,-0.250996736011159,0.390852397785289,FALSE,0.407073810830978,0.116760476249766,0.178227482563692,0.635920139098265,TRUE,0.957699259086274,0.1440686757822,0.675329843252785,1.24006867491976,TRUE,1.01568967977856,0.946095011286861,0.984046144963181,0,0,67364.6356769986,67336.6834001199,"0.5 1","-1: 15, 0: 10, +1: 5",1.01620247633842,0.946322416587558,0.985439899083654,27.9522768787283
61,15,10,5,61,0.5,1,1,1,1,0.388539270035096,0.179589925365017,0.0365494843334271,0.740529055736765,TRUE,0.737718582113067,0.123644131665411,0.495380537149133,0.980056627077,TRUE,1.03021209669297,0.151931610866063,0.73243161128233,1.32799258210361,TRUE,1.03805621525668,0.997322257793635,0.998583233385738,0,0,67341.4718886432,67314.9398573305,"0.5 1","-1: 15, 0: 10, +1: 5",1.03811272019292,0.996637764934733,0.997327903136183,26.5320313126285
62,15,10,5,62,0.5,1,1,1,1,0.330323155609794,0.14548607509164,0.0451756881780906,0.615470623041498,TRUE,0.58088463822483,0.112642554803847,0.360109287682711,0.801659988766949,TRUE,0.733481701078235,0.136866908539231,0.465227489666005,1.00173591249046,TRUE,0.986262109951557,1.01546171223489,1.0090010426544,0,0,67358.8272967681,67340.8152674763,"0.5 1","-1: 15, 0: 10, +1: 5",0.986229187689935,1.01530008207697,1.00778567160308,18.0120292918873
63,15,10,5,63,0.5,1,1,1,1,-0.0551222232038885,0.155157787762968,-0.359225899140215,0.248981452732438,FALSE,0.293233201346211,0.112852958836641,0.0720454664776128,0.51442093621481,TRUE,0.992261851395399,0.137541000008087,0.722686444981925,1.26183725780887,TRUE,1.00805094399592,0.995840462265101,0.987746332961439,0,0,67365.8204130011,67329.0991986965,"0.5 1","-1: 15, 0: 10, +1: 5",1.00865839197551,0.996613791221533,0.989664015091044,36.7212143046054
64,15,10,5,64,0.5,1,1,1,1,0.197340286063661,0.176395590754927,-0.148388718847662,0.543069290974984,TRUE,0.530369310765552,0.123080222363918,0.289136507723093,0.771602113808012,TRUE,1.01136666114081,0.151028941106252,0.715355375949334,1.30737794633228,TRUE,1.00372925959535,1.00126767816166,1.05041452526174,0,0,67352.8786125788,67327.2557631237,"0.5 1","-1: 15, 0: 10, +1: 5",1.00448228802641,0.999587557354005,1.05100749126284,25.6228494550305
65,15,10,5,65,0.5,1,1,1,1,-0.048638324829913,0.182121261334469,-0.405589437864479,0.308312788204652,FALSE,0.338469184404683,0.121144953141411,0.101029439338725,0.57590892947064,TRUE,1.08633100447018,0.147605666242467,0.797029214720903,1.37563279421945,TRUE,1.01242405679589,0.9573986842334,0.992683075881769,0,0,67350.2767001215,67320.243709787,"0.5 1","-1: 15, 0: 10, +1: 5",1.01271728835341,0.957450033295459,0.993986194069384,30.0329903344973
66,15,10,5,66,0.5,1,1,1,1,0.0536981892045477,0.166341878178148,-0.272325901145372,0.379722279554468,FALSE,0.396000592646571,0.114830720284335,0.170936516570481,0.621064668722661,TRUE,1.00524598000456,0.140724747120941,0.729430543914009,1.28106141609511,TRUE,1.00284711907929,0.997938135252324,1.01346289888229,0,0,67362.1212490515,67330.5378148919,"0.5 1","-1: 15, 0: 10, +1: 5",1.00394732428862,0.99692074683647,1.01352266430257,31.5834341595473
67,15,10,5,67,0.5,1,1,1,1,0.325169604436752,0.131958755303022,0.0665351965980948,0.583804012275409,TRUE,0.587920988031154,0.116885815207402,0.358828999921041,0.817012976141267,TRUE,0.743123094389843,0.143654262034045,0.461565914577435,1.02468027420225,TRUE,1.00394890645005,0.968967494903409,0.941423983068513,0,0,67366.9841526366,67345.9148223228,"0.5 1","-1: 15, 0: 10, +1: 5",1.00453333819619,0.969716989531603,0.942715512198455,21.0693303137959
68,15,10,5,68,0.5,1,1,1,1,0.233124231273497,0.176550673240565,-0.11290872972431,0.579157192271303,TRUE,0.569897736401809,0.117875592735515,0.338865819983888,0.80092965281973,TRUE,1.02427750510548,0.144741213989601,0.740589938607263,1.30796507160371,TRUE,0.989710973994578,1.00285528194868,1.02269736879891,0,0,67344.9670017616,67317.3401300576,"0.5 1","-1: 15, 0: 10, +1: 5",0.988396300896627,1.00540346214649,1.02247497131842,27.6268717039929
69,15,10,5,69,0.5,1,1,1,1,0.183991035844874,0.203240433987682,-0.214352894973273,0.582334966663022,TRUE,0.619345741891274,0.113821023737167,0.396260634682948,0.8424308490996,TRUE,1.33470959625575,0.142798465384628,1.05482974705429,1.61458944545721,FALSE,1.03085906736531,0.992630884318457,0.984310110468326,0,0,67333.925153558,67289.3243024387,"0.5 1","-1: 15, 0: 10, +1: 5",1.03186257300044,0.991020234886004,0.985315508961611,44.6008511193359
70,15,10,5,70,0.5,1,1,1,1,-0.0260333725571316,0.179896675607819,-0.378624377686942,0.326557632572679,FALSE,0.37213916207312,0.11494660060789,0.146847964736346,0.597430359409894,TRUE,1.1225976681376,0.141458074400838,0.845344936989567,1.39985039928563,TRUE,1.0078544455108,1.01367047856823,0.950025452798785,0,0,67351.6369035851,67317.7243206152,"0.5 1","-1: 15, 0: 10, +1: 5",1.00651154277052,1.01751979069141,0.951497200124441,33.9125829698896
71,15,10,5,71,0.5,1,1,1,1,0.180910046116696,0.137333035281339,-0.0882577569222969,0.450077849155689,FALSE,0.390047294954582,0.112467867668121,0.169614324907048,0.610480265002117,TRUE,0.653759347225707,0.138381667678325,0.382536262455599,0.924982431995815,FALSE,0.980563188820086,1.03097149747288,0.973337155664366,0,0,67369.5467041323,67354.9749088476,"0.5 1","-1: 15, 0: 10, +1: 5",0.980267458749507,1.03137481764014,0.972549561288463,14.5717952846899
72,15,10,5,72,0.5,1,1,1,1,0.0727711653353772,0.1863693255454,-0.292506000556627,0.438048331227382,FALSE,0.447062279544965,0.11934926064205,0.213142027105064,0.680982531984866,TRUE,1.08645894084054,0.145200610371564,0.801870973979046,1.37104690770204,TRUE,1.00363602541856,0.989550528306086,1.03486059308755,0,0,67351.8196049091,67320.3213585705,"0.5 1","-1: 15, 0: 10, +1: 5",1.00524708601909,0.986649795907802,1.03551841096468,31.4982463386405
73,15,10,5,73,0.5,1,1,1,1,0.16893804496604,0.148205947564674,-0.121540274555353,0.459416364487433,FALSE,0.455605834874457,0.109103293130915,0.241767309743147,0.669444360005767,TRUE,0.880476469374604,0.13388249826198,0.618071594620876,1.14288134412833,TRUE,1.00582717607456,1.01487375903921,0.970142891643486,0,0,67364.9335476566,67334.7654667617,"0.5 1","-1: 15, 0: 10, +1: 5",1.00547763790855,1.01714393999623,0.970956551475147,30.168080894975
74,15,10,5,74,0.5,1,1,1,1,0.160513446462213,0.177510666943117,-0.187401067617981,0.508427960542406,TRUE,0.486836729864853,0.128063479912057,0.235836921502352,0.737836538227354,TRUE,0.962703300060236,0.15786813821809,0.653287434846389,1.27211916527408,TRUE,0.983704024955678,1.01006394877743,0.991501184737804,0,0,67353.3199880875,67331.2800863719,"0.5 1","-1: 15, 0: 10, +1: 5",0.983824869325535,1.00955535915085,0.991050194867966,22.0399017155578
75,15,10,5,75,0.5,1,1,1,1,0.209156549853704,0.170608569521991,-0.125230101863296,0.543543201570704,TRUE,0.523944722584676,0.115118296050034,0.29831700836499,0.749572436804362,TRUE,0.970215198842561,0.140764751644896,0.69432135532584,1.24610904235928,TRUE,0.977560696741495,1.01180102923643,1.00419610973679,0,0,67355.0973877741,67328.5052972149,"0.5 1","-1: 15, 0: 10, +1: 5",0.976982423278586,1.01264208900911,1.00451346445035,26.5920905592066
76,15,10,5,76,0.5,1,1,1,1,0.186331641908733,0.157947608976271,-0.123239983128974,0.495903266946441,FALSE,0.502721427717913,0.112269120209177,0.282677995531929,0.722764859903897,TRUE,0.933240985179713,0.136364984137458,0.66597052751792,1.20051144284151,TRUE,0.998258046751808,1.0152506157723,1.02101851233288,0,0,67361.4140247806,67330.5690642694,"0.5 1","-1: 15, 0: 10, +1: 5",0.999611244755724,1.01368920273681,1.02114627045937,30.8449605112255
77,15,10,5,77,0.5,1,1,1,1,0.16540389571113,0.164740834423236,-0.157482206541489,0.488289997963748,FALSE,0.498261458524291,0.115675002995526,0.271542618741497,0.724980298307085,TRUE,0.972416930271104,0.141425187234685,0.695228656784286,1.24960520375792,TRUE,0.978297353921768,1.02619199159069,1.00001720879454,0,0,67360.9491909389,67332.0392579309,"0.5 1","-1: 15, 0: 10, +1: 5",0.978339234510626,1.02715334525799,1.0015300418077,28.9099330079625
78,15,10,5,78,0.5,1,1,1,1,-0.016778709525206,0.164908169946503,-0.339992783376762,0.30643536432635,FALSE,0.294501573685665,0.11110946907017,0.0767310159667647,0.512272131404565,TRUE,0.937821156606774,0.137259372722914,0.668797729529304,1.20684458368424,TRUE,0.991885682114048,1.01916815126546,1.01941418124511,0,0,67361.9908638972,67335.0041093058,"0.5 1","-1: 15, 0: 10, +1: 5",0.991057158287815,1.01961210081339,1.01928975908413,26.9867545914167
79,15,10,5,79,0.5,1,1,1,1,0.0377510592717603,0.160422383682665,-0.27667103506033,0.352173153603851,FALSE,0.363029467085645,0.114331153162261,0.138944524576681,0.587114409594608,TRUE,0.964610420789351,0.140405502170942,0.689420693303044,1.23980014827566,TRUE,1.0257591722034,0.952494093351999,0.97695141355043,0,0,67363.8621006535,67333.999336217,"0.5 1","-1: 15, 0: 10, +1: 5",1.02621191714427,0.953151446748508,0.97863865554184,29.8627644365042
80,15,10,5,80,0.5,1,1,1,1,0.108322813626298,0.160430067768681,-0.206114341237638,0.422759968490233,FALSE,0.436099823427827,0.113429216837533,0.213782643631678,0.658417003223975,TRUE,0.946162938160799,0.14006478289506,0.671641008184059,1.22068486813754,TRUE,1.00693883508512,1.01133896738162,1.01764413943346,0,0,67363.2247365663,67334.7779449542,"0.5 1","-1: 15, 0: 10, +1: 5",1.00822081638687,1.00960413530632,1.01695250453415,28.4467916120775
81,15,10,5,81,0.5,1,1,1,1,0.0978299529915238,0.148237778590625,-0.192710754194325,0.388370660177372,FALSE,0.370582816083602,0.113550391799143,0.148028137726869,0.593137494440334,TRUE,0.807645917532795,0.138485097465458,0.536220114104978,1.07907172096061,TRUE,0.991953645225367,1.02564305603385,1.00261365663546,0,0,67369.3942200728,67346.6929370642,"0.5 1","-1: 15, 0: 10, +1: 5",0.992202086155554,1.02635030158366,1.00234258448,22.7012830086169
82,15,10,5,82,0.5,1,1,1,1,0.150171737216031,0.150664946780191,-0.145126132205788,0.44546960663785,FALSE,0.407620454897857,0.113178423271925,0.185794821457854,0.629446088337859,TRUE,0.823900794481213,0.140009759853092,0.54948670768505,1.09831488127738,TRUE,1.04666796820077,0.95094317081792,0.983765464269574,0,0,67367.9883491578,67344.9215511642,"0.5 1","-1: 15, 0: 10, +1: 5",1.04658729318071,0.951438678933736,0.983531855538414,23.0667979935388
83,15,10,5,83,0.5,1,1,1,1,0.196449734803753,0.168924868579025,-0.134636923704298,0.527536393311805,TRUE,0.546396063114303,0.109724816700535,0.331339374170997,0.76145275205761,TRUE,1.01249035224936,0.13325643142982,0.751312545938579,1.27366815856014,TRUE,0.972826150842791,1.03588681861555,0.98254786784427,0,0,67351.9731900709,67318.5349132202,"0.5 1","-1: 15, 0: 10, +1: 5",0.97268684548407,1.03700924170298,0.982117915464115,33.4382768506912
84,15,10,5,84,0.5,1,1,1,1,0.0355560940473311,0.138170800125755,-0.235253697914232,0.306365886008894,FALSE,0.347370824958316,0.116635041235708,0.118770344800984,0.575971305115647,TRUE,0.888750120506192,0.143461604451125,0.607570542617655,1.16992969839473,TRUE,0.97866094005311,1.02750131206121,1.01898879565161,0,0,67374.1061511579,67343.0634635581,"0.5 1","-1: 15, 0: 10, +1: 5",0.979970491548617,1.02811772517308,1.01994214036307,31.0426875998382
85,15,10,5,85,0.5,1,1,1,1,0.218134750234542,0.182004858538973,-0.138588217513152,0.574857717982237,TRUE,0.601226344564765,0.114114942686453,0.377565166801465,0.824887522328065,TRUE,1.13986692625636,0.141596586107959,0.862342717150937,1.41739113536179,TRUE,0.993631573497211,0.986784911048937,0.980099963468388,0,0,67345.6905666027,67311.0134044196,"0.5 1","-1: 15, 0: 10, +1: 5",0.99286746078305,0.989264683289827,0.981197722454646,34.6771621831285
86,15,10,5,86,0.5,1,1,1,1,0.0757789827938968,0.160432068269834,-0.238662092980249,0.390220058568043,FALSE,0.36359352649405,0.118086736437114,0.132147776025434,0.595039276962666,TRUE,0.855525553691768,0.145880693270671,0.569604648841517,1.14144645854202,TRUE,1.00470794507275,1.02376804021356,1.02309237595719,0,0,67365.4241590107,67343.9290804878,"0.5 1","-1: 15, 0: 10, +1: 5",1.00429791262196,1.024761091847,1.02346374811584,21.4950785228721
87,15,10,5,87,0.5,1,1,1,1,0.0272854844969958,0.167658040257528,-0.301318236126326,0.355889205120317,FALSE,0.364131360417725,0.110222758027537,0.14809872440708,0.58016399642837,TRUE,1.05013694642777,0.137236611750699,0.781158130036094,1.31911576281945,TRUE,1.01448956492795,0.993924547963419,0.969791192734369,0,0,67359.2116977989,67322.5231423677,"0.5 1","-1: 15, 0: 10, +1: 5",1.01493056794468,0.995524385132064,0.971134761849603,36.688555431203
88,15,10,5,88,0.5,1,1,1,1,0.33325334924356,0.189966006357998,-0.0390731815050224,0.705579879992143,TRUE,0.726272833662062,0.119225661293905,0.492594831493037,0.959950835831086,TRUE,1.13648083807266,0.145889417641971,0.850542833768874,1.42241884237645,TRUE,0.981380165186281,1.00522906911391,1.00994878234249,0,0,67338.686004259,67306.8519958136,"0.5 1","-1: 15, 0: 10, +1: 5",0.980269822032645,1.00800897720914,1.00972841817714,31.8340084454394
89,15,10,5,89,0.5,1,1,1,1,0.133983075580774,0.182281394813741,-0.223281893305885,0.491248044467433,FALSE,0.504094510869424,0.11086517572659,0.286802759305602,0.721386262433245,TRUE,1.12259842537974,0.135835555305677,0.856365629160614,1.38883122159886,TRUE,0.999245919221958,1.00940512394608,1.00207675131363,0,0,67347.9110736857,67310.4564327018,"0.5 1","-1: 15, 0: 10, +1: 5",0.999941318061513,1.00870557271386,1.00299429567077,37.4546409838949
